Customer_ID,Company_Name,Industry,Segment,Company_Revenue,ARR,Contract_Value,Product_Features_Used,Usage_Frequency,Data_Usage,License_Count,Last_Activity_Date,Engagement_Score,NPS_Score,Support_Requests,Average_Response_Time,Resolution_Time,Health_Score,Churn_Risk_Score,Renewal_Date,CSAT_Score,Customer_Feedback,Upsell_Opportunity,Referral_Count,Custom_Features,API_Calls,Churned,CSM,Days_since_last_activity,Contract_Start_Date,Contract_length
7265,Company_7265,Healthcare,Emerging,332133,15936,4634,4,Monthly,5,10,2021-01-06,29.5,77,5,11,22.39873476818594,33.0,19,2023-09-26,21,Neutral,False,0,1,10,True,CSM_Eme_10,725,2021-12-14,651
7266,Company_7266,Finance,Strategic,901260,25655,7636,10,Monthly,7,5,2021-01-01,91.0,13,1,11,19.0,91.0,92,2024-04-18,32,Neutral,True,0,1,13,False,CSM_Str_37,730,2023-03-11,404
7267,Company_7267,Healthcare,Strategic,3708445,24000,423,8,Weekly,3,15,2021-01-07,64.0,-64,1,15,23.0,85.0,16,2048-07-19,11,Neutral,False,0,0,11,False,CSM_Str_20,724,2046-11-25,602
7268,Company_7268,Technology,Enterprise,389607,79560,6254,5,Weekly,4,9,2021-01-04,58.0,-19,6,11,19.0,80.0,17,2046-01-26,23,Positive,False,2,0,9,False,CSM_Ent_35,727,2044-05-16,620
7269,Company_7269,Technology,Mid-Market,596140,23066,902,9,Monthly,1,9,2021-01-02,94.0,-85,1,3,20.0,60.0,94,2039-03-17,1,Negative,False,0,3,10,False,CSM_Mid_8,729,2038-05-20,301
7270,Company_7270,Manufacturing,Emerging,292321,9713,6744,5,Daily,9,13,2021-01-01,25.0,-52,5,14,50.438464026748825,22.5,98,2023-09-27,51,Negative,False,1,1,11,True,CSM_Eme_7,730,2022-05-03,512
7271,Company_7271,Finance,Emerging,137605,14181,761,1,Weekly,1,7,2021-01-07,8.0,-70,3,22,25.0,44.0,28,2031-05-03,82,Negative,False,1,0,14,False,CSM_Eme_3,724,2029-10-12,568
7272,Company_7272,Technology,Enterprise,952692,24684,8933,5,Daily,0,13,2021-01-01,67.0,55,1,10,23.0,97.0,38,2040-11-30,60,Positive,False,0,0,12,False,CSM_Ent_7,730,2040-03-24,251
7273,Company_7273,Finance,Mid-Market,121004,3466,5713,10,Weekly,7,10,2021-01-05,21.0,-14,2,12,15.0,74.0,21,2031-02-26,67,Negative,False,1,0,8,False,CSM_Mid_14,726,2030-02-17,374
7274,Company_7274,Finance,Emerging,26079,3845,2437,7,Weekly,4,11,2021-01-04,9.5,51,1,12,29.161200178107094,16.5,65,2023-09-28,19,Positive,False,0,0,7,True,CSM_Eme_3,727,2022-04-27,519
7275,Company_7275,Manufacturing,Mid-Market,221468,16326,2222,7,Weekly,2,11,2021-01-01,99.0,34,2,12,28.0,86.0,23,2040-06-10,6,Positive,False,0,0,11,False,CSM_Mid_21,730,2038-09-29,620
7276,Company_7276,Finance,Enterprise,1725495,549,806,3,Monthly,4,14,2021-01-05,3.0,88,3,9,28.368908690112573,33.5,18,2023-09-29,58,Neutral,False,0,1,9,True,CSM_Ent_29,726,2023-03-14,199
7277,Company_7277,Healthcare,Mid-Market,277854,11500,11719,9,Daily,7,11,2021-01-03,12.0,79,1,12,17.0,45.0,58,2034-05-24,41,Negative,False,0,1,12,False,CSM_Mid_19,728,2032-09-20,611
7278,Company_7278,Finance,Mid-Market,403426,28194,630,6,Weekly,2,10,2021-01-06,53.0,84,5,13,22.0,49.0,90,2027-01-07,36,Positive,False,2,2,10,False,CSM_Mid_4,725,2025-07-07,549
7279,Company_7279,Manufacturing,Mid-Market,391438,3588,3194,6,Daily,4,9,2021-01-06,86.0,-28,0,10,16.0,70.0,36,2031-09-07,76,Negative,False,2,2,4,False,CSM_Mid_12,725,2030-01-17,598
7280,Company_7280,Manufacturing,Mid-Market,56888,1334,1349,0,Weekly,2,6,2021-01-07,85.0,16,1,9,33.0,64.0,26,2044-01-29,39,Neutral,False,1,2,6,False,CSM_Mid_6,724,2043-07-19,194
7281,Company_7281,Manufacturing,Strategic,494780,90400,28034,4,Monthly,2,11,2021-01-01,67.0,94,3,8,9.0,93.0,34,2036-03-23,65,Negative,False,1,0,9,False,CSM_Str_3,730,2035-07-15,252
7282,Company_7282,Technology,Emerging,245474,9604,4407,6,Daily,11,12,2021-01-03,13.0,34,3,11,21.0,39.0,58,2044-11-02,13,Neutral,False,1,1,9,False,CSM_Eme_10,728,2044-05-03,183
7283,Company_7283,Healthcare,Mid-Market,1430078,3884,810,7,Weekly,3,7,2021-01-06,81.0,90,2,8,23.0,76.0,45,2035-01-04,98,Neutral,False,1,2,16,False,CSM_Mid_10,725,2033-07-29,524
7284,Company_7284,Technology,Mid-Market,73576,32828,5506,4,Monthly,5,8,2021-01-01,60.0,-43,2,6,20.0,56.0,65,2050-05-22,3,Negative,False,0,0,7,False,CSM_Mid_28,730,2049-05-06,381
7285,Company_7285,Education,Emerging,105676,10733,23902,3,Weekly,1,6,2021-01-02,96.0,-51,1,10,26.0,39.0,2,2040-12-16,86,Negative,True,1,1,11,False,CSM_Eme_10,729,2039-04-21,605
7286,Company_7286,Healthcare,Enterprise,59952,12198,4644,8,Monthly,8,8,2021-01-01,64.0,-92,3,6,25.0,79.0,97,2042-09-01,22,Negative,False,2,0,12,False,CSM_Ent_23,730,2041-02-20,558
7287,Company_7287,Finance,Enterprise,166539,14157,3056,4,Daily,1,9,2021-01-03,62.0,-71,5,10,25.0,77.0,48,2041-01-30,45,Neutral,False,0,1,8,False,CSM_Ent_5,728,2039-10-20,468
7288,Company_7288,Manufacturing,Emerging,94564,1694,1735,2,Weekly,0,8,2021-01-02,10.0,54,2,16,24.0,20.0,65,2035-08-17,3,Negative,True,1,2,5,False,CSM_Eme_17,729,2034-04-11,493
7289,Company_7289,Education,Enterprise,466755,54099,483,4,Monthly,3,5,2021-01-07,8.5,-37,0,15,36.1673139418845,31.0,25,2023-09-30,23,Positive,True,0,1,10,True,CSM_Ent_10,724,2022-04-14,534
7290,Company_7290,Healthcare,Emerging,52420,7113,1295,4,Monthly,2,15,2021-01-03,46.0,2,0,5,22.0,61.0,39,2046-11-10,68,Neutral,True,1,0,8,False,CSM_Eme_3,728,2045-07-13,485
7291,Company_7291,Technology,Enterprise,154920,24426,4032,6,Weekly,2,9,2021-01-03,41.0,-52,0,11,14.0,99.0,36,2037-11-19,24,Negative,False,0,0,12,False,CSM_Ent_23,728,2036-05-14,554
7292,Company_7292,Manufacturing,Strategic,1504310,107485,7007,6,Daily,0,9,2021-01-05,81.0,76,2,15,25.0,90.0,98,2041-02-08,11,Neutral,False,1,1,4,False,CSM_Str_8,726,2039-06-15,604
7293,Company_7293,Technology,Mid-Market,1314878,318,10515,5,Weekly,6,7,2021-01-03,27.0,68,1,12,24.0,45.0,35,2041-08-28,72,Positive,True,2,1,8,False,CSM_Mid_6,728,2040-01-17,589
7294,Company_7294,Healthcare,Enterprise,234591,2076,7892,4,Weekly,2,7,2021-01-05,8.0,-46,3,18,19.471026925344923,31.5,82,2023-10-01,81,Positive,False,0,0,11,True,CSM_Ent_10,726,2022-01-03,636
7295,Company_7295,Healthcare,Emerging,232945,1762,670,4,Daily,1,9,2021-01-06,56.0,-84,1,14,23.0,46.0,40,2038-10-15,29,Positive,False,1,1,14,False,CSM_Eme_14,725,2037-09-03,407
7296,Company_7296,Education,Mid-Market,119404,608,7424,7,Weekly,3,13,2021-01-04,70.0,-68,3,14,26.0,70.0,28,2044-10-01,95,Positive,False,1,3,8,False,CSM_Mid_23,727,2043-12-22,284
7297,Company_7297,Finance,Emerging,526085,10734,4356,3,Daily,1,14,2021-01-05,36.5,68,2,12,39.41083813683811,11.0,92,2023-10-02,52,Negative,True,1,2,12,True,CSM_Eme_3,726,2022-03-30,551
7298,Company_7298,Technology,Emerging,223499,10047,3165,4,Weekly,8,9,2021-01-04,42.0,-23,4,5,32.0,55.0,19,2024-04-13,34,Neutral,False,2,1,13,False,CSM_Eme_13,727,2023-06-18,300
7299,Company_7299,Education,Enterprise,973746,7101,4252,5,Monthly,2,9,2021-01-02,90.0,-31,3,14,22.0,65.0,39,2048-08-08,43,Positive,False,1,1,10,False,CSM_Ent_37,729,2047-08-24,350
7300,Company_7300,Manufacturing,Emerging,10122,1618,40,1,Daily,3,17,2021-01-05,98.0,-27,1,12,23.0,44.0,24,2041-06-23,94,Negative,False,2,0,15,False,CSM_Eme_18,726,2040-01-29,511
7301,Company_7301,Finance,Mid-Market,365024,3148,350,5,Monthly,1,8,2021-01-04,14.0,-69,3,14,21.0,58.0,93,2050-03-16,99,Positive,False,0,0,10,False,CSM_Mid_12,727,2049-08-03,225
7302,Company_7302,Education,Mid-Market,299982,61254,3731,8,Monthly,8,5,2021-01-04,96.0,-41,3,10,25.0,58.0,74,2045-11-28,27,Neutral,False,0,1,11,False,CSM_Mid_19,727,2044-05-31,546
7303,Company_7303,Technology,Emerging,69344,11825,953,4,Monthly,1,9,2021-01-01,88.0,53,3,12,23.0,52.0,35,2025-06-18,37,Neutral,False,0,1,5,False,CSM_Eme_6,730,2024-04-24,420
7304,Company_7304,Healthcare,Mid-Market,121756,17610,3943,2,Daily,3,8,2021-01-06,74.0,3,0,11,19.0,58.0,42,2027-07-08,99,Neutral,False,0,0,6,False,CSM_Mid_12,725,2027-01-05,184
7305,Company_7305,Manufacturing,Mid-Market,347022,7786,2186,4,Daily,9,17,2021-01-02,2.0,71,5,9,34.06559702821546,42.5,84,2023-10-03,98,Positive,False,0,1,5,True,CSM_Mid_23,729,2023-01-26,250
7306,Company_7306,Technology,Mid-Market,490330,11348,11897,4,Weekly,3,7,2021-01-07,27.5,-24,1,18,42.75871729175822,40.5,85,2023-10-04,70,Negative,False,1,2,13,True,CSM_Mid_26,724,2021-10-21,713
7307,Company_7307,Finance,Enterprise,20241,2808,14947,4,Weekly,3,3,2021-01-05,27.0,61,4,14,16.0,84.0,43,2046-01-19,89,Neutral,False,2,1,7,False,CSM_Ent_27,726,2044-05-10,619
7308,Company_7308,Finance,Enterprise,502767,188805,19506,5,Weekly,1,8,2021-01-01,60.0,63,3,13,21.0,83.0,35,2045-02-25,60,Neutral,True,0,2,9,False,CSM_Ent_1,730,2044-01-10,412
7309,Company_7309,Healthcare,Mid-Market,74752,28136,11460,7,Weekly,1,9,2021-01-04,70.0,30,2,10,23.0,63.0,36,2034-12-16,52,Negative,True,1,1,15,False,CSM_Mid_24,727,2033-03-10,646
7310,Company_7310,Healthcare,Enterprise,90744,29142,21304,6,Monthly,3,14,2021-01-02,42.0,-61,4,14,25.0,95.0,98,2024-11-16,67,Positive,False,1,2,16,False,CSM_Ent_18,729,2023-04-01,595
7311,Company_7311,Manufacturing,Strategic,975825,44305,6123,6,Daily,7,9,2021-01-06,40.0,-1,1,9,19.0,99.0,34,2028-05-17,91,Positive,True,1,0,9,False,CSM_Str_4,725,2027-01-05,498
7312,Company_7312,Manufacturing,Strategic,372325,35090,16162,11,Daily,6,12,2021-01-06,84.0,-47,1,5,21.0,84.0,38,2024-01-29,19,Negative,False,1,2,6,False,CSM_Str_41,725,2022-04-03,666
7313,Company_7313,Healthcare,Mid-Market,232556,5952,5133,4,Daily,5,18,2021-01-03,78.0,-10,2,16,14.0,60.0,53,2036-03-05,44,Positive,False,0,0,8,False,CSM_Mid_19,728,2034-06-04,640
7314,Company_7314,Healthcare,Mid-Market,178514,5132,8283,4,Monthly,2,8,2021-01-05,9.0,20,4,8,27.0,71.0,96,2047-01-09,67,Negative,False,3,2,13,False,CSM_Mid_4,726,2046-04-21,263
7315,Company_7315,Finance,Emerging,209016,7974,707,6,Daily,4,5,2021-01-06,41.0,3,2,12,37.415087050202786,16.0,38,2023-10-05,30,Positive,False,2,0,8,True,CSM_Eme_7,725,2022-09-02,398
7316,Company_7316,Healthcare,Mid-Market,254040,1454,5737,3,Monthly,3,12,2021-01-03,83.0,86,6,8,29.0,64.0,64,2033-10-27,15,Positive,False,1,2,7,False,CSM_Mid_1,728,2032-09-13,409
7317,Company_7317,Education,Mid-Market,1323724,1546,13375,3,Weekly,5,7,2021-01-04,49.0,-40,1,12,29.0,70.0,68,2031-08-13,1,Negative,False,0,0,9,False,CSM_Mid_23,727,2030-06-23,416
7318,Company_7318,Technology,Mid-Market,173782,16456,3883,3,Daily,4,11,2021-01-01,37.0,-68,3,9,39.44565232077564,40.5,32,2023-10-06,7,Negative,True,0,1,8,True,CSM_Mid_13,730,2022-12-06,304
7319,Company_7319,Healthcare,Mid-Market,539266,50466,1034,5,Weekly,3,12,2021-01-02,91.0,98,0,12,30.0,51.0,82,2037-01-05,42,Negative,False,2,0,13,False,CSM_Mid_13,729,2035-07-18,537
7320,Company_7320,Manufacturing,Mid-Market,118980,49130,3742,6,Daily,1,16,2021-01-07,32.0,-56,4,14,20.0,66.0,35,2039-04-02,63,Negative,True,2,0,10,False,CSM_Mid_4,724,2037-08-15,595
7321,Company_7321,Education,Emerging,142161,108,6136,1,Weekly,2,9,2021-01-05,3.0,51,3,10,27.0,29.0,72,2029-02-27,96,Neutral,True,0,1,9,False,CSM_Eme_16,726,2028-07-01,241
7322,Company_7322,Manufacturing,Emerging,160846,1136,7343,8,Daily,15,15,2021-01-05,29.0,-91,5,6,25.0,62.0,37,2045-10-27,20,Negative,True,1,1,5,False,CSM_Eme_8,726,2044-06-17,497
7323,Company_7323,Education,Emerging,79829,8748,3708,4,Monthly,0,10,2021-01-02,87.0,25,1,16,16.0,54.0,61,2047-12-17,78,Negative,False,0,2,8,False,CSM_Eme_17,729,2046-08-09,495
7324,Company_7324,Healthcare,Emerging,127648,18870,1225,6,Weekly,3,12,2021-01-03,4.0,44,3,13,27.873562457846496,22.0,21,2023-10-07,22,Neutral,False,0,3,9,True,CSM_Eme_14,728,2022-03-06,580
7325,Company_7325,Technology,Mid-Market,131000,61778,13065,6,Weekly,3,12,2021-01-01,71.0,-28,1,12,21.0,65.0,21,2031-09-04,69,Positive,False,0,0,13,False,CSM_Mid_3,730,2030-10-20,319
7326,Company_7326,Manufacturing,Mid-Market,2406,39404,7427,6,Monthly,7,6,2021-01-03,18.5,-68,5,15,39.1825387299866,31.5,97,2023-10-08,5,Positive,False,1,0,10,True,CSM_Mid_18,728,2023-04-10,181
7327,Company_7327,Education,Emerging,48579,11320,1578,2,Monthly,1,6,2021-01-01,27.0,18,1,12,22.0,43.0,49,2047-04-03,85,Negative,False,1,0,8,False,CSM_Eme_2,730,2046-02-09,418
7328,Company_7328,Finance,Mid-Market,481674,4476,8351,3,Weekly,1,6,2021-01-07,93.0,71,1,13,32.0,48.0,41,2036-08-13,68,Neutral,False,0,1,10,False,CSM_Mid_17,724,2035-05-13,458
7329,Company_7329,Healthcare,Emerging,294774,753,2137,6,Monthly,2,7,2021-01-05,59.0,-60,2,10,20.0,52.0,1,2032-06-13,3,Negative,False,1,0,12,False,CSM_Eme_4,726,2031-02-04,495
7330,Company_7330,Technology,Emerging,65757,486,1872,2,Weekly,1,6,2021-01-06,49.0,-65,2,12,19.0,20.0,22,2039-05-30,11,Neutral,False,0,2,14,False,CSM_Eme_9,725,2037-09-25,612
7331,Company_7331,Healthcare,Emerging,104864,9469,9941,4,Weekly,2,7,2021-01-01,5.0,4,1,16,20.0,41.0,39,2032-07-30,40,Neutral,False,4,0,10,False,CSM_Eme_3,730,2032-01-31,181
7332,Company_7332,Finance,Mid-Market,15232,736,10327,5,Weekly,1,9,2021-01-07,34.0,76,1,13,36.0,78.0,27,2049-10-27,46,Neutral,True,0,2,9,False,CSM_Mid_28,724,2048-12-18,313
7333,Company_7333,Technology,Emerging,54115,13441,2541,8,Weekly,4,7,2021-01-05,48.0,-32,3,11,16.0,38.0,19,2035-09-05,39,Positive,True,0,0,5,False,CSM_Eme_7,726,2034-09-26,344
7334,Company_7334,Finance,Mid-Market,604234,24928,44,4,Monthly,0,9,2021-01-02,56.0,-4,3,15,15.0,61.0,12,2033-05-21,87,Neutral,False,1,2,8,False,CSM_Mid_15,729,2032-06-30,325
7335,Company_7335,Healthcare,Mid-Market,372546,1658,1032,7,Weekly,8,10,2021-01-02,76.0,89,2,7,22.0,84.0,18,2046-11-27,82,Negative,True,1,0,7,False,CSM_Mid_9,729,2046-03-09,263
7336,Company_7336,Education,Mid-Market,92152,47422,12000,3,Monthly,6,9,2021-01-02,26.0,8,2,16,21.0,47.0,29,2030-03-17,54,Positive,False,0,1,5,False,CSM_Mid_21,729,2028-05-13,673
7337,Company_7337,Healthcare,Emerging,59530,7379,11450,2,Daily,3,7,2021-01-02,82.0,96,2,12,15.0,68.0,29,2048-08-31,69,Negative,False,0,0,11,False,CSM_Eme_16,729,2046-11-11,659
7338,Company_7338,Healthcare,Emerging,339437,23479,3019,3,Weekly,10,14,2021-01-04,88.0,26,1,12,16.0,48.0,49,2027-12-08,85,Negative,False,0,1,7,False,CSM_Eme_8,727,2026-10-04,430
7339,Company_7339,Healthcare,Enterprise,140736,69564,1812,7,Daily,3,11,2021-01-06,93.0,78,0,10,35.0,96.0,23,2033-10-11,49,Positive,True,0,0,6,False,CSM_Ent_3,725,2033-01-31,253
7340,Company_7340,Manufacturing,Mid-Market,162680,4388,1803,9,Monthly,0,8,2021-01-02,67.0,-40,2,7,25.0,71.0,55,2026-10-26,28,Positive,False,0,2,10,False,CSM_Mid_24,729,2024-11-24,701
7341,Company_7341,Finance,Mid-Market,436684,9578,11374,9,Weekly,3,10,2021-01-07,16.5,-74,5,13,31.15123130535396,38.5,41,2023-10-09,27,Neutral,True,0,3,9,True,CSM_Mid_8,724,2023-02-23,228
7342,Company_7342,Finance,Emerging,164702,1445,1963,8,Monthly,3,11,2021-01-02,63.0,-88,4,9,19.0,22.0,19,2051-03-31,88,Positive,False,2,2,9,False,CSM_Eme_18,729,2050-01-23,432
7343,Company_7343,Finance,Mid-Market,247118,29830,3582,5,Monthly,3,11,2021-01-06,49.5,-49,5,14,39.734309939684124,30.5,2,2023-10-10,7,Negative,False,0,1,12,True,CSM_Mid_10,725,2023-01-01,282
7344,Company_7344,Manufacturing,Enterprise,1379997,21042,6565,5,Weekly,5,7,2021-01-02,25.0,-76,3,12,12.0,71.0,96,2048-08-30,61,Positive,True,1,0,13,False,CSM_Ent_11,729,2047-11-19,285
7345,Company_7345,Education,Mid-Market,99236,52846,1175,3,Weekly,8,8,2021-01-03,83.0,82,1,11,22.0,44.0,33,2026-08-23,45,Neutral,False,1,0,8,False,CSM_Mid_25,728,2024-12-21,610
7346,Company_7346,Healthcare,Mid-Market,541018,4668,1464,4,Monthly,7,10,2021-01-04,28.0,-30,6,9,32.72785749227169,20.5,89,2023-10-11,70,Neutral,True,1,1,11,True,CSM_Mid_24,727,2021-12-01,679
7347,Company_7347,Education,Strategic,173235,58295,2216,5,Daily,1,7,2021-01-04,50.0,-38,5,9,24.0,86.0,85,2032-11-24,61,Neutral,True,3,2,9,False,CSM_Str_17,727,2032-01-06,323
7348,Company_7348,Manufacturing,Mid-Market,382566,90632,5309,7,Monthly,1,4,2021-01-02,30.0,18,4,10,26.656895272340318,31.0,79,2023-10-12,41,Negative,True,1,1,12,True,CSM_Mid_2,729,2022-10-11,366
7349,Company_7349,Finance,Emerging,409005,10947,8504,3,Weekly,2,5,2021-01-04,87.0,64,2,14,20.0,43.0,51,2038-02-24,65,Positive,False,1,1,7,False,CSM_Eme_18,727,2036-05-13,652
7350,Company_7350,Healthcare,Emerging,122461,712,3956,2,Daily,2,12,2021-01-02,37.0,24,3,14,22.0,59.0,14,2024-04-18,45,Negative,False,1,2,6,False,CSM_Eme_15,729,2023-05-17,337
7351,Company_7351,Technology,Strategic,1288420,44385,713,8,Monthly,0,12,2021-01-06,58.0,37,0,9,35.0,89.0,37,2037-02-02,84,Positive,True,1,0,6,False,CSM_Str_43,725,2035-09-02,519
7352,Company_7352,Technology,Emerging,343397,1982,2955,3,Monthly,2,16,2021-01-04,36.0,27,1,13,21.0,55.0,40,2030-10-18,44,Neutral,True,1,1,11,False,CSM_Eme_11,727,2028-12-08,679
7353,Company_7353,Education,Mid-Market,58484,618,683,9,Weekly,7,12,2021-01-06,32.0,36,2,15,15.0,50.0,40,2042-06-13,59,Positive,False,1,1,13,False,CSM_Mid_11,725,2040-10-18,603
7354,Company_7354,Finance,Enterprise,734151,12237,462,2,Daily,1,11,2021-01-01,24.0,90,3,9,14.0,75.0,12,2035-05-21,84,Negative,False,1,0,9,False,CSM_Ent_16,730,2034-09-26,237
7355,Company_7355,Technology,Strategic,2523740,15465,4453,7,Weekly,7,7,2021-01-07,94.0,48,2,11,17.0,93.0,72,2048-10-26,99,Positive,False,0,2,7,False,CSM_Str_25,724,2047-03-23,583
7356,Company_7356,Education,Enterprise,515337,46644,15641,5,Monthly,7,12,2021-01-07,29.5,65,6,10,37.080542242910326,45.0,5,2023-10-13,73,Positive,False,0,0,20,True,CSM_Ent_17,724,2023-01-21,265
7357,Company_7357,Manufacturing,Emerging,41189,4678,9088,5,Monthly,0,17,2021-01-05,52.0,-44,4,8,19.0,23.0,53,2036-04-12,69,Negative,False,1,3,15,False,CSM_Eme_15,726,2034-06-24,658
7358,Company_7358,Education,Strategic,135750,66015,7446,4,Weekly,2,9,2021-01-07,24.0,65,3,8,26.0,82.0,45,2043-12-18,50,Neutral,False,3,0,7,False,CSM_Str_39,724,2042-09-11,463
7359,Company_7359,Education,Enterprise,180447,489,6492,4,Monthly,2,12,2021-01-02,20.0,7,6,14,30.0,83.0,29,2046-10-07,87,Positive,True,1,1,7,False,CSM_Ent_8,729,2045-08-06,427
7360,Company_7360,Education,Emerging,21854,149,11371,3,Weekly,0,12,2021-01-07,2.0,41,1,12,26.0,37.0,19,2033-11-21,60,Neutral,False,0,2,10,False,CSM_Eme_11,724,2032-08-17,461
7361,Company_7361,Healthcare,Mid-Market,288120,594,6988,7,Daily,2,8,2021-01-06,48.0,74,0,11,23.0,84.0,11,2027-12-16,41,Positive,False,1,1,17,False,CSM_Mid_17,725,2027-04-20,240
7362,Company_7362,Education,Emerging,14450,2476,4929,6,Weekly,4,7,2021-01-05,55.0,-67,3,6,18.0,42.0,74,2046-03-11,22,Neutral,False,2,0,13,False,CSM_Eme_11,726,2045-09-12,180
7363,Company_7363,Education,Emerging,50567,4683,2268,9,Weekly,1,13,2021-01-03,72.0,-20,3,12,26.0,34.0,80,2044-12-14,38,Negative,False,1,1,9,False,CSM_Eme_10,728,2044-05-01,227
7364,Company_7364,Healthcare,Strategic,579655,46805,532,2,Monthly,3,12,2021-01-07,86.0,-14,4,9,22.0,93.0,81,2045-09-10,60,Positive,True,1,2,11,False,CSM_Str_20,724,2044-03-24,535
7365,Company_7365,Healthcare,Emerging,128458,42625,3090,1,Monthly,8,12,2021-01-04,7.0,-39,2,13,26.732248149227836,28.5,70,2023-10-14,12,Negative,False,1,1,12,True,CSM_Eme_17,727,2022-02-28,593
7366,Company_7366,Manufacturing,Enterprise,499995,13125,12936,6,Daily,2,12,2021-01-05,25.0,95,2,15,24.0,84.0,48,2034-04-02,45,Positive,True,2,1,14,False,CSM_Ent_27,726,2032-11-09,509
7367,Company_7367,Finance,Mid-Market,489146,1144,4374,5,Daily,2,7,2021-01-01,51.0,-2,4,4,26.0,55.0,83,2047-04-18,22,Neutral,False,1,2,5,False,CSM_Mid_22,730,2045-12-13,491
7368,Company_7368,Technology,Mid-Market,19352,4334,1019,8,Monthly,0,8,2021-01-03,83.0,-9,1,12,21.0,41.0,90,2025-03-17,67,Negative,True,0,0,12,False,CSM_Mid_3,728,2023-05-25,662
7369,Company_7369,Technology,Enterprise,50433,68439,5235,5,Daily,1,8,2021-01-03,7.0,-40,2,12,21.0,74.0,1,2044-07-27,38,Positive,False,1,0,12,False,CSM_Ent_25,728,2043-12-01,239
7370,Company_7370,Education,Emerging,12557,12019,3131,6,Weekly,7,13,2021-01-06,74.0,-53,1,8,23.0,69.0,50,2038-09-09,42,Neutral,False,0,2,3,False,CSM_Eme_7,725,2037-07-11,425
7371,Company_7371,Manufacturing,Mid-Market,220068,31232,13395,5,Daily,1,11,2021-01-04,43.0,68,3,12,30.0,88.0,69,2029-01-11,26,Negative,False,0,0,10,False,CSM_Mid_22,727,2027-05-25,597
7372,Company_7372,Education,Strategic,42745,6625,877,3,Monthly,3,9,2021-01-04,99.0,32,4,17,14.0,81.0,26,2029-11-05,24,Neutral,False,0,0,13,False,CSM_Str_4,727,2029-01-06,303
7373,Company_7373,Technology,Emerging,274148,1450,6224,3,Daily,7,7,2021-01-01,7.0,16,1,14,15.0,36.0,42,2038-09-04,13,Positive,False,2,2,5,False,CSM_Eme_6,730,2037-12-08,270
7374,Company_7374,Healthcare,Mid-Market,100926,2380,5722,5,Monthly,3,10,2021-01-03,19.0,36,0,12,24.0,52.0,68,2035-07-24,3,Positive,False,1,1,11,False,CSM_Mid_10,728,2033-11-09,622
7375,Company_7375,Finance,Mid-Market,1120148,38920,20534,1,Daily,2,8,2021-01-07,25.0,26,1,12,23.0,47.0,90,2044-12-11,5,Neutral,False,0,0,7,False,CSM_Mid_9,724,2043-07-17,513
7376,Company_7376,Manufacturing,Mid-Market,266526,4712,4161,1,Weekly,3,9,2021-01-05,35.0,-40,3,14,21.0,82.0,37,2040-09-24,86,Neutral,False,4,1,18,False,CSM_Mid_15,726,2039-08-28,393
7377,Company_7377,Healthcare,Emerging,118235,10304,10262,4,Daily,6,8,2021-01-05,65.0,66,2,8,24.0,33.0,80,2041-06-07,87,Negative,False,0,1,6,False,CSM_Eme_18,726,2040-11-24,195
7378,Company_7378,Finance,Strategic,1516575,36300,125,3,Monthly,3,9,2021-01-04,50.0,-8,2,14,23.0,95.0,75,2036-08-28,26,Negative,False,0,2,10,False,CSM_Str_27,727,2035-10-11,322
7379,Company_7379,Manufacturing,Enterprise,749283,23583,655,3,Daily,6,6,2021-01-01,40.0,-51,2,14,23.0,67.0,31,2033-07-08,2,Neutral,False,1,1,5,False,CSM_Ent_20,730,2032-11-16,234
7380,Company_7380,Manufacturing,Mid-Market,373892,4348,2122,5,Monthly,0,9,2021-01-03,2.0,39,3,13,24.0,72.0,67,2024-09-16,32,Negative,True,1,0,11,False,CSM_Mid_4,728,2023-01-26,599
7381,Company_7381,Technology,Strategic,2735625,50425,4829,7,Weekly,1,14,2021-01-02,72.0,-39,0,12,19.0,84.0,53,2047-02-06,32,Positive,False,0,5,6,False,CSM_Str_25,729,2046-05-29,253
7382,Company_7382,Healthcare,Emerging,109726,440,2980,5,Monthly,2,13,2021-01-07,81.0,-6,4,4,33.0,65.0,46,2030-01-02,91,Neutral,True,2,0,4,False,CSM_Eme_2,724,2029-05-09,238
7383,Company_7383,Manufacturing,Mid-Market,661212,100632,1132,8,Monthly,5,9,2021-01-03,38.0,41,1,11,24.0,66.0,87,2046-08-11,22,Negative,False,0,0,9,False,CSM_Mid_16,728,2045-05-10,458
7384,Company_7384,Manufacturing,Enterprise,286911,813,4448,4,Monthly,1,9,2021-01-05,6.0,-32,4,8,20.0,89.0,14,2029-07-24,31,Negative,False,2,0,7,False,CSM_Ent_18,726,2028-11-21,245
7385,Company_7385,Finance,Strategic,1822295,2570,4181,4,Daily,4,10,2021-01-01,28.5,-59,1,12,30.717002409365136,46.0,10,2023-10-15,91,Neutral,False,1,3,7,True,CSM_Str_19,730,2022-07-02,470
7386,Company_7386,Technology,Emerging,60079,3925,3716,7,Daily,6,10,2021-01-05,16.0,74,1,7,28.0,21.0,88,2040-01-09,96,Neutral,False,0,0,11,False,CSM_Eme_1,726,2039-02-10,333
7387,Company_7387,Education,Emerging,68291,17815,474,4,Daily,3,11,2021-01-01,13.0,-38,3,6,23.0,61.0,46,2049-11-22,93,Positive,False,0,0,10,False,CSM_Eme_1,730,2048-05-31,540
